id,word,normalized,part_of_speech,english_definition,nepali_definition,dialect,source,verified,needs_review,extraction_method
bf468024-6684-40ff-bc33-da82b67c58ab,waIJga,waijga,unknown,khwayaIJga-huywaIJga,,Unknown,"Opgenort 2004, p.821",False,True,digital
1d6b0599-607a-49f9-af7e-a9f9a9fb565c,hild,hild,noun,gubra pwaco nani,,Unknown,"Opgenort 2004, p.821",False,True,digital
e10fd55b-3373-4bfc-bda4-e885e0e14446,vement,vement,unknown,] n gubra,,Unknown,"Opgenort 2004, p.821",False,True,digital
de8220a4-1b7a-48a3-ac57-f9c9f85e1125,phyamto,phyamto,pasak,bakcam,,Unknown,"Opgenort 2004, p.821",False,True,digital
dac167d8-bcf4-4f07-8d24-e545697f4d6c,ma,ma,unknown,dumcam,,Unknown,"Opgenort 2004, p.821",False,True,digital
cfff447e-2949-4654-ae3c-32d01c106c6e,ktware,ktware,unknown,6ari=IJ kwaktwarwaIJma,,Unknown,"Opgenort 2004, p.821",False,True,digital
3a274443-3149-4e2b-a7c9-931f518d0b74,khrapsiva,khrapsiva,unknown,b kurlAi. c [ono,,Unknown,"Opgenort 2004, p.821",False,True,digital
d4f09df9-cfc6-4cb7-afcf-bee00e0bcb2f,khramcam,khramcam,unknown,b 6a:cam; kurlAi,,Unknown,"Opgenort 2004, p.821",False,True,digital
621ed1d4-2344-4989-a813-81af3e85e575,Jean,jean,unknown,Robert Opgenort - 978-90-47-41413-1,,Unknown,"Opgenort 2004, p.821",False,True,digital
052c052f-f74b-4233-8b5a-4ce0dde80bff,Downloaded,downloaded,from,Brill.com05/01/2023 08:55:16AM,,Unknown,"Opgenort 2004, p.821",False,True,digital
7faab9e0-374f-4a0f-9d83-f70cfa11d491,via,via,unknown,Western University,,Unknown,"Opgenort 2004, p.821",False,True,digital
ecb3c709-59f9-4596-9c3f-18afd97642cd,curse,curse,in,sArap. ii v s,,Unknown,"Opgenort 2004, p.822",False,True,digital
60d9b0f6-e379-4b02-8698-f2cae8c373e9,cushion,cushion,noun,khumca,,Unknown,"Opgenort 2004, p.822",False,True,digital
cacb1e1e-5127-4b70-88e5-37e156490a4f,custody,custody,noun,jimma; labia,,Unknown,"Opgenort 2004, p.822",False,True,digital
c2d49319-6b2c-43be-b9e0-b654fbdc80c2,custom,custom,noun,a cAl,,Unknown,"Opgenort 2004, p.822",False,True,digital
59f8ba40-ef21-4070-ad7d-0431a5887271,baya,baya,unknown,manners and customs n ritu,,Unknown,"Opgenort 2004, p.822",False,True,digital
10a7ee5c-2f8a-4237-97fa-88b02106310d,cut,cut,down,[especially scrub and jungle,,Unknown,"Opgenort 2004, p.822",False,True,digital
9e6146b5-5cb3-44f0-a60e-b389992a19b2,cut,cut,in,cirAi. ii v a tyac,,Unknown,"Opgenort 2004, p.822",False,True,digital
5a0d6e71-3669-4db7-aff8-457ccb7eae2b,grass,grass,unknown,etc. with a sickle] rikcam,,Unknown,"Opgenort 2004, p.822",False,True,digital
2cd3b9b1-7b92-435d-8fe2-cfc2c1190404,down,down,unknown,"] yal)cam, yakcam. e [into p",,Unknown,"Opgenort 2004, p.822",False,True,digital
c9cb4978-924c-46fe-8a65-c1ef66dc8438,pieces,pieces,with,a sawing motion] sa,,Unknown,"Opgenort 2004, p.822",False,True,digital
51c17d13-7530-4b64-adf6-0f4fc5c70ac1,sickle,sickle,unknown,] v ri:cam,,Unknown,"Opgenort 2004, p.822",False,True,digital
03f812c2-9691-4168-900f-27fc236dfbca,cuticle,cuticle,noun,gwarji=no=m so; sudyar,,Unknown,"Opgenort 2004, p.822",False,True,digital
c715434b-e251-4b76-978f-13e4f140f00b,cutting,cutting,down,[especially scrub and ju,,Unknown,"Opgenort 2004, p.822",False,True,digital
901ece4c-1c38-485e-8edd-2f5d79d31a6f,dagger,dagger,noun,churi,,Unknown,"Opgenort 2004, p.822",False,True,digital
31c3c662-1153-4a5f-a509-4eced52204ba,daily,daily,adverb,dinA-dinA; dinAhU,,Unknown,"Opgenort 2004, p.822",False,True,digital
cc1c4365-e30b-4eff-8d2c-ab2ccff48d77,damage,damage,in,a big,,Unknown,"Opgenort 2004, p.822",False,True,digital
93b81c08-b78c-40f7-88a4-d9d949c0ceec,ii,ii,verb,bigarAi pacam,,Unknown,"Opgenort 2004, p.822",False,True,digital
ff12eac9-a224-463b-a5e5-4c4c544f5b0c,damaged,damaged,in,be damaged v bigarAi du,,Unknown,"Opgenort 2004, p.822",False,True,digital
f04892e0-a4ed-4b7a-a0a8-3a1eeb472460,dance,dance,noun,a sili. b [the na,,Unknown,"Opgenort 2004, p.822",False,True,digital
25945722-dbf1-4592-bfef-35fa146e2aed,puj,puj,anac,c [name of a dance perfo,,Unknown,"Opgenort 2004, p.822",False,True,digital
590eaf11-3c3b-47da-8c52-8be118eddbaa,animal,animal,unknown,sacrifice on the second day,,Unknown,"Opgenort 2004, p.822",False,True,digital
f9913201-2fd9-4492-adc1-2d977d2fbe3a,fum,fum,unknown,khaumo sill. d [the name of,,Unknown,"Opgenort 2004, p.822",False,True,digital
32ac0d92-204d-4354-8fca-81b7c98e437b,second,second,day,"of the khaumo] it~Cl I q,ru (V",,Unknown,"Opgenort 2004, p.822",False,True,digital
02054bca-df12-45a3-988f-8627786de82e,dancer,dancer,noun,a [female dancers during a,,Unknown,"Opgenort 2004, p.822",False,True,digital
5b60dcb7-053e-4a8e-a767-41c842805aba,dancers,dancers,who,play the sumdi] fflc:J;i'61,,Unknown,"Opgenort 2004, p.822",False,True,digital
35abf3a2-0a64-442d-aa3f-6c797d76d49b,dandruff,dandruff,noun,cwa!Jphu,,Unknown,"Opgenort 2004, p.822",False,True,digital
f5b72c90-2065-43fa-8cf6-d7c91d9fc34e,Danuwar,danuwar,tribe,n DAnuwar,,Unknown,"Opgenort 2004, p.822",False,True,digital
09ff70f0-5a7c-496f-b6db-04e81452633f,darkness,darkness,noun,Andhyaro,,Unknown,"Opgenort 2004, p.822",False,True,digital
dac49017-addb-4b27-80cc-3f2cf6acf5da,darn,darn,verb,tunAi pacam,,Unknown,"Opgenort 2004, p.822",False,True,digital
bd3538a0-27ca-4d75-80af-3eec4d429d33,dart,dart,pen,n Q.artpyan,,Unknown,"Opgenort 2004, p.822",False,True,digital
8ffa032a-0965-4330-8ad6-b012b82bc72d,dash,dash,unknown,[onomatopoetic sound associat,,Unknown,"Opgenort 2004, p.822",False,True,digital
89407ea9-a837-444a-b16b-8bd98498df1b,sArap,sarap,unknown,paccam,,Unknown,"Opgenort 2004, p.822",False,True,digital
0b3dac18-21cb-47cd-acf7-a5400ff64679,lAn,lan,unknown,b ritum,,Unknown,"Opgenort 2004, p.822",False,True,digital
0b3be00a-463e-4e33-a057-a5c49de60abd,ccam,ccam,unknown,"tyaccam. b [cut off, cut hay",,Unknown,"Opgenort 2004, p.822",False,True,digital
afc7e22e-cf8a-4068-8c08-8747e9566a14,pieces,pieces,unknown,e.g. wood] krikcam. f [into,,Unknown,"Opgenort 2004, p.822",False,True,digital
6baedf0c-87d1-4742-abc7-c733d5735455,acam,acam,unknown,g cyaccam,,Unknown,"Opgenort 2004, p.822",False,True,digital
f48beb87-664f-4ea7-a2f3-62e99b209a4f,wakcam,wakcam,unknown,i cir Ai pacam,,Unknown,"Opgenort 2004, p.822",False,True,digital
c389dad5-9f9d-4419-8a15-ffe07ebb7aab,eself,eself,verb,"saicam. be cut [off, with a",,Unknown,"Opgenort 2004, p.822",False,True,digital
f3f86bc5-7fe3-468a-81eb-278c52f138f3,ungle,ungle,unknown,] n phaQ.Ai,,Unknown,"Opgenort 2004, p.822",False,True,digital
740cef99-19eb-4d0f-b09c-1d5bfe03e829,garAi,garai,unknown,b bigrAi,,Unknown,"Opgenort 2004, p.822",False,True,digital
3e2732e5-ee5a-43e3-b865-b58db0f16488,umcam,umcam,unknown,bigrAi dumcam,,Unknown,"Opgenort 2004, p.822",False,True,digital
73c02864-a894-4a99-ab85-a958542f1db0,ame,ame,of,a dance performed around,,Unknown,"Opgenort 2004, p.822",False,True,digital
4f315279-e59d-44ca-84cb-59133f01f0a3,ormed,ormed,unknown,before the slaughter of the,,Unknown,"Opgenort 2004, p.822",False,True,digital
b3aaa31e-25cc-4948-b52f-c95f0f6f1a30,VJl,vjl,unknown,c;lhvatusilL,,Unknown,"Opgenort 2004, p.822",False,True,digital
f8b99201-f94a-4bf6-ac45-641c3d0554c9,ceremony,ceremony,unknown,] +rrfuit masime. b [male,,Unknown,"Opgenort 2004, p.822",False,True,digital
1c573bd3-298a-4ad4-bea2-1d300691b070,ted,ted,with,the dashing of an egg] n,,Unknown,"Opgenort 2004, p.822",False,True,digital
37590251-d0d3-44a2-bc2d-b2926d4b03dc,Jean,jean,unknown,Robert Opgenort - 978-90-47-41413-1,,Unknown,"Opgenort 2004, p.822",False,True,digital
5215dbae-8005-4893-8e8c-bdd7dcf1e4f1,Downloaded,downloaded,from,Brill.com05/01/2023 08:55:16AM,,Unknown,"Opgenort 2004, p.822",False,True,digital
9670fe67-e0e6-4a89-b470-667c5474285e,via,via,unknown,Western University,,Unknown,"Opgenort 2004, p.822",False,True,digital
3764cd18-b852-47a0-b220-471e9f7eb1ac,date,date,noun,miti,,Unknown,"Opgenort 2004, p.823",False,True,digital
8b70b3be-5ea5-46bb-9a52-ab5810d914de,daughter,daughter,noun,a nani; ra,,Unknown,"Opgenort 2004, p.823",False,True,digital
921c5380-a580-4d88-9687-e387fb523589,task,task,of,moving the articles need,,Unknown,"Opgenort 2004, p.823",False,True,digital
fefa9a94-0651-4c8d-b9e4-d2aaa766eef9,another,another,unknown,"apportioning food, sifti",,Unknown,"Opgenort 2004, p.823",False,True,digital
1ee983d2-56cc-4db7-bd3a-81cce6e19055,daughter-in-law,daughter-in-law,noun,cwaime,,Unknown,"Opgenort 2004, p.823",False,True,digital
3ddebd85-b760-414a-ac39-63fc633292aa,dawn,dawn,noun,bhor,,Unknown,"Opgenort 2004, p.823",False,True,digital
2079850b-321a-469a-9bf4-f6a2e098da96,day,day,i,n a din; dukso. b,,Unknown,"Opgenort 2004, p.823",False,True,digital
5cd3cf29-69c0-40d8-897e-02e474fde99d,either,either,the,light or dark half of th,,Unknown,"Opgenort 2004, p.823",False,True,digital
cd712742-4411-4c49-bb76-5ba872caf816,work,work,unknown,] n bida. four days from n,,Unknown,"Opgenort 2004, p.823",False,True,digital
a8a1eddf-9e90-41a3-aa91-829f3f70f336,two,two,or,more days ago adv sa:,,Unknown,"Opgenort 2004, p.823",False,True,digital
95f4b854-0ff3-4981-bcfb-1ec7bc9c7019,passed,passed,days,adv saithaccum. so,,Unknown,"Opgenort 2004, p.823",False,True,digital
99da21ea-6685-4d3d-957e-63809fff51a2,swam,swam,unknown,disna-nusso. three days,,Unknown,"Opgenort 2004, p.823",False,True,digital
3cc72825-9e45-4d54-b66e-922428ec3f22,from,from,now,adv sugbu. two days,,Unknown,"Opgenort 2004, p.823",False,True,digital
1da876a6-e258-4b57-a372-30b912d7f041,day,day,adverb,dinA-dinA; dinAhU,,Unknown,"Opgenort 2004, p.823",False,True,digital
78a3ad65-9f55-4805-85bd-16eacf90c6f0,daybreak,daybreak,noun,bhyan; bhor,,Unknown,"Opgenort 2004, p.823",False,True,digital
1327d957-7bae-4e14-86d8-a59b56af3e7c,dead,dead,in,be dead v samcam; sicam,,Unknown,"Opgenort 2004, p.823",False,True,digital
af7679e3-8cac-4d19-a8cc-d48cf29423fc,deaf,deaf,adjective,cfwabu athwace,,Unknown,"Opgenort 2004, p.823",False,True,digital
4ba1cfa0-2da1-4bff-9d08-a4b0fc91c820,deal,deal,out,v phyaccam. deal,,Unknown,"Opgenort 2004, p.823",False,True,digital
3e5ab295-4d87-4b90-818a-61e87335b642,dear,dear,adjective,a [loved or especially v,,Unknown,"Opgenort 2004, p.823",False,True,digital
59bbf352-f0f4-4425-9596-e7277d1e98fe,priced,priced,unknown,] mAhAIJgo,,Unknown,"Opgenort 2004, p.823",False,True,digital
e7ed394b-4b2b-45c7-9776-fe2dc3b4a6d2,death,death,i,n [death caused by a fall or,,Unknown,"Opgenort 2004, p.823",False,True,digital
5e05b6dd-e401-4a50-900e-e17680f18984,ii,ii,adjective,a [pertaining to an inausp,,Unknown,"Opgenort 2004, p.823",False,True,digital
289bb8a8-dfc3-464a-bf59-e5396e993519,taining,taining,to,an auspicious death] so,,Unknown,"Opgenort 2004, p.823",False,True,digital
3c57c982-944b-4483-93bd-2a4b0cc37d01,death-purification,death-purification,noun,~ kuyamo,,Unknown,"Opgenort 2004, p.823",False,True,digital
ccb4d576-3537-4634-af5a-351fc34f35dd,debt,debt,noun,rin,,Unknown,"Opgenort 2004, p.823",False,True,digital
ff712b78-c92f-47ff-9aed-0b012d30e561,decapitate,decapitate,verb,kli:ji krikcam,,Unknown,"Opgenort 2004, p.823",False,True,digital
f43fc8ce-36e1-478a-8aeb-7a707772b169,deceive,deceive,verb,jhukkAi pacam; sipcam,,Unknown,"Opgenort 2004, p.823",False,True,digital
72e65af5-4978-4e90-9db5-f85a1ca46290,December-January,december-january,noun,Pus,,Unknown,"Opgenort 2004, p.823",False,True,digital
1f4b1055-2b56-408b-97e9-2746fa82b5ec,decent,decent,adjective,~I'l1 subha,,Unknown,"Opgenort 2004, p.823",False,True,digital
ac43feae-0a61-48f6-9417-ccdf1432c6d3,deception,deception,noun,jhukkAi,,Unknown,"Opgenort 2004, p.823",False,True,digital
d95d8bbb-23de-4a72-9f51-af1adf7b528a,decide,decide,verb,phAisala pacam,,Unknown,"Opgenort 2004, p.823",False,True,digital
6e33f931-90be-48ca-947c-1fd10e9ecfc6,decision,decision,noun,phAisala,,Unknown,"Opgenort 2004, p.823",False,True,digital
4179f264-5596-4ab7-a26f-3491d9cccee3,declare,declare,verb,sAmcar pacam,,Unknown,"Opgenort 2004, p.823",False,True,digital
b52234fa-7742-4de5-ada6-45bdda1d2689,decorate,decorate,verb,siIJgarAi pacam,,Unknown,"Opgenort 2004, p.823",False,True,digital
141be032-4b6b-47f8-841a-60eca7a60fa7,decoration,decoration,verb,siIJgarAi,,Unknown,"Opgenort 2004, p.823",False,True,digital
d3c3d2ea-74d4-441d-9c4f-ac066916503b,MBULE,mbule,unknown,LEXICON 777,,Unknown,"Opgenort 2004, p.823",False,True,digital
d61c8c9f-b870-4609-8a3e-2f314049638a,aicime,aicime,unknown,ta:be. b [girls who have the,,Unknown,"Opgenort 2004, p.823",False,True,digital
a957e28c-ac94-4165-a381-f97600c89066,ded,ded,for,a ceremony from one place to,,Unknown,"Opgenort 2004, p.823",False,True,digital
4a6fcb14-22cc-4c22-885e-722f557553e8,ing,ing,unknown,rice-beer and cleaning up during,,Unknown,"Opgenort 2004, p.823",False,True,digital
79566389-ce83-47ac-8576-cab514e34220,easts,easts,unknown,"]~ kajerI, ~ kajemI, <F*fr",,Unknown,"Opgenort 2004, p.823",False,True,digital
ed526fa6-1624-45e0-83b2-cf95d586f299,he,he,lunar,month] yakadAsi. ii suffix -so,,Unknown,"Opgenort 2004, p.823",False,True,digital
c23d4e9b-79d5-45fb-ac8f-ea4c0bc54522,adv,adv,unknown,"nusso, nusswam. day off [from",,Unknown,"Opgenort 2004, p.823",False,True,digital
12710dd6-0b77-401f-a935-7d5178cbd6ff,now,now,adverb,plyakku. several days ago,,Unknown,"Opgenort 2004, p.823",False,True,digital
365b3bd7-4b4f-4dea-b6ba-ab318423294b,ome,ome,days,from now adv diskan-nus,,Unknown,"Opgenort 2004, p.823",False,True,digital
95d7394d-11ed-482b-86e5-450c2d9bbf6a,valued,valued,unknown,"female] i:""l!TU pyarI. b [high",,Unknown,"Opgenort 2004, p.823",False,True,digital
30d95619-847a-4352-a8f1-0d8f70c4034f,picious,picious,or,bad death] lantho. b [per,,Unknown,"Opgenort 2004, p.823",False,True,digital
ef63172d-6e23-4be6-9a2e-c6216c3ffe66,ojho,ojho,unknown,put to death v syaccam,,Unknown,"Opgenort 2004, p.823",False,True,digital
86daba47-660b-45b7-b657-b787a5545699,Jean,jean,unknown,Robert Opgenort - 978-90-47-41413-1,,Unknown,"Opgenort 2004, p.823",False,True,digital
01465234-0f96-40f5-8421-73a02318d093,Downloaded,downloaded,from,Brill.com05/01/2023 08:55:16AM,,Unknown,"Opgenort 2004, p.823",False,True,digital
9dd725e6-2c94-47cd-90ab-69fe0e42e3d3,via,via,unknown,Western University,,Unknown,"Opgenort 2004, p.823",False,True,digital
9eb6af63-2ddb-4ca3-a6d0-aab03c06a0aa,decrease,decrease,i,n ghAtAi. ii v a [in general,,Unknown,"Opgenort 2004, p.824",False,True,digital
6811b656-7f06-4941-a138-e8f7a4d919c3,deep,deep,adjective,a gAira; lumbo. b [full of,,Unknown,"Opgenort 2004, p.824",False,True,digital
71a8f66a-aa4e-4f4b-9585-69b8c25e4538,ened,ened,unknown,become deep v lumcam,,Unknown,"Opgenort 2004, p.824",False,True,digital
4d4a6576-f87e-4d3c-9453-160a1e8a7164,deer,deer,noun,jArayo,,Unknown,"Opgenort 2004, p.824",False,True,digital
be091203-499f-4664-a14c-f1a09124cb1a,defaecate,defaecate,in,place to defaecate n khl,,Unknown,"Opgenort 2004, p.824",False,True,digital
de2c65f3-2391-4c9d-a882-f0d9dacdfc5c,defeat,defeat,noun,harAi. be defeated v harAi du,,Unknown,"Opgenort 2004, p.824",False,True,digital
5741af86-b9a0-4b66-b98d-0e6854fefe3b,defile,defile,make,something dirty or pollu,,Unknown,"Opgenort 2004, p.824",False,True,digital
d55180c5-dfae-4fff-bbfb-c281abe41a70,deformed,deformed,adjective,bucca,,Unknown,"Opgenort 2004, p.824",False,True,digital
74c68616-2182-4577-ac1c-ba49330049bc,degree,degree,noun,"'1,igri",,Unknown,"Opgenort 2004, p.824",False,True,digital
2cc07fab-b179-4f63-bbf2-aa573b868414,deity,deity,noun,"a [in general, also including g",,Unknown,"Opgenort 2004, p.824",False,True,digital
e1300eff-5fd6-4031-ab03-dbfa4e794fed,balenI,baleni,unknown,j):p:rffi+:r ~~ Bhimsim Th,,Unknown,"Opgenort 2004, p.824",False,True,digital
c82b61f3-21f7-4e8b-b56a-0c6a99bf9a1e,Rinuvallvam,rinuvallvam,unknown,Kokce; ~<{#-;:fr Darb,,Unknown,"Opgenort 2004, p.824",False,True,digital
6d662198-a079-4e53-baac-e1c3392c6a6b,ma,ma,unknown,which is also known as Cl?TID,,Unknown,"Opgenort 2004, p.824",False,True,digital
20667a2b-13ef-489d-bfdd-206785248927,darnI,darni,unknown,"~~# Jerkakule, which",,Unknown,"Opgenort 2004, p.824",False,True,digital
3668b72c-c4c0-449b-aa14-b0bc0c2bcbaf,sulcam,sulcam,unknown,"""'1 <ils·'j, i:t Jurcetipum; """"ct I i:t",,Unknown,"Opgenort 2004, p.824",False,True,digital
932ea399-d890-4a09-88b8-103b7dd320e6,Kaksama,kaksama,unknown,Cfil+.tli:t+ll'1 Kamimasan; 1,,Unknown,"Opgenort 2004, p.824",False,True,digital
a3695b81-d018-4ae6-b715-6fddc3d35194,nakanI,nakani,unknown,which is also known as ~m,,Unknown,"Opgenort 2004, p.824",False,True,digital
a2e6441c-53da-46a0-8b68-f7e1d2ab5501,mm,mm,unknown,"Kunasama; !SJ 1""ii1 'j, &111 Khacap",,Unknown,"Opgenort 2004, p.824",False,True,digital
9330b93f-01fc-4d15-b28d-fe0ba082a3c1,which,which,is,"also known as ii:r""+l""r+:rr N",,Unknown,"Opgenort 2004, p.824",False,True,digital
98d856ea-1f17-48c5-bbac-800ecb3b832d,rrm,rrm,unknown,Nakh; 1lif Naya Purve; ~,,Unknown,"Opgenort 2004, p.824",False,True,digital
21470377-19bb-441b-ae4b-6579b589d628,rano,rano,unknown,Purve; <lfilCJl&l Rajibole; ~,,Unknown,"Opgenort 2004, p.824",False,True,digital
d7aa2f2d-e880-4008-bb16-8f5f13848e48,SikarI,sikari,unknown,"nnsrfr SikharI; IBlf""+l""TlfT Si",,Unknown,"Opgenort 2004, p.824",False,True,digital
8eae7b84-a680-4be4-9be3-b6ccaef0a35c,kulenI,kuleni,unknown,"~+:rr ""+l""T+:rr Umo Sama, \3i:tl+",,Unknown,"Opgenort 2004, p.824",False,True,digital
902cfecb-b6df-4e96-be08-cabaedd302a6,ma,ma,unknown,~qfm+rr Uposama. d [the nam,,Unknown,"Opgenort 2004, p.824",False,True,digital
9e6fec40-a106-4367-b67b-0d30b8be00f6,GAnes,ganes,unknown,KrisnA; SibA,,Unknown,"Opgenort 2004, p.824",False,True,digital
c6ce63a5-03eb-429d-9276-887c0c6f1ee5,delicious,delicious,adjective,jiji,,Unknown,"Opgenort 2004, p.824",False,True,digital
05e8c566-3e1b-49af-8653-a0579d045736,demolish,demolish,verb,ricam,,Unknown,"Opgenort 2004, p.824",False,True,digital
99797dc8-d747-476f-a5a6-7deeceb1b6aa,demon,demon,noun,pisad,,Unknown,"Opgenort 2004, p.824",False,True,digital
cdcad914-9d2c-4489-9451-2981d711cd5b,demonstrative,demonstrative,bound,morph a [indic,,Unknown,"Opgenort 2004, p.824",False,True,digital
2e3df7ea-c556-469d-a85b-4e806ee4c780,point,point,unknown,"ofreference, especially near",,Unknown,"Opgenort 2004, p.824",False,True,digital
88f6335d-4b67-4e3a-b2a4-22b18cec4230,sition,sition,unknown,relatively further away from,,Unknown,"Opgenort 2004, p.824",False,True,digital
ff0c6544-6201-4051-b549-82fb8d734b13,near,near,the,hearer] i·. c [indicating a,,Unknown,"Opgenort 2004, p.824",False,True,digital
27065d95-1aa8-4fe0-80d5-91ac36635ae7,deep,deep,unknown,places] gAira-guiri. be deep-,,Unknown,"Opgenort 2004, p.824",False,True,digital
2b7cb4b7-556a-4a32-a588-5262bf577b27,li,li,pacam,thau,,Unknown,"Opgenort 2004, p.824",False,True,digital
b32cf648-c5d2-4a2f-b676-3498483ce851,umcam,umcam,unknown,swaicam,,Unknown,"Opgenort 2004, p.824",False,True,digital
245cefca-2edf-4da7-bbfc-eb65e63a4d59,uted,uted,unknown,] v blwapcam,,Unknown,"Opgenort 2004, p.824",False,True,digital
e6e91442-0f03-471b-a14f-86afbc516cff,ghosts,ghosts,and,spirits] sama. b [deities,,Unknown,"Opgenort 2004, p.824",False,True,digital
1b81b82f-d158-49af-bf6b-b2e9842b7cae,hume,hume,unknown,"sama, ~ mm bhume sama",,Unknown,"Opgenort 2004, p.824",False,True,digital
d9d31abe-b59d-4162-aeff-061618249cce,hakur,hakur,unknown,"Bhumju; ""lflR~ Bhumideu",,Unknown,"Opgenort 2004, p.824",False,True,digital
c62169d5-e32d-43a1-aa74-665afc9d2464,bulenI,buleni,unknown,~cft Devi; URPH Dhatiya,,Unknown,"Opgenort 2004, p.824",False,True,digital
0deaece8-259a-430c-815d-15902c502249,Ju,ju,unknown,"T~CfFF~T+:rT I iC""ctlCf+lP""ll Glvaksa",,Unknown,"Opgenort 2004, p.824",False,True,digital
d77528cb-b0d1-4273-a123-cc52d5e4fea0,is,is,also,known as CfT'I~~ Vayu,,Unknown,"Opgenort 2004, p.824",False,True,digital
a0fa343e-2af2-4160-9ced-8804f861fde2,ulenI,uleni,unknown,"~ ~ Lama JhakrI, ~ -",,Unknown,"Opgenort 2004, p.824",False,True,digital
6e28c38e-ca0b-4762-ad66-25f2fc848b65,Nepsama,nepsama,unknown,+:r'ffifr ~+:rr Moran Umo,,Unknown,"Opgenort 2004, p.824",False,True,digital
6ca1ad9e-acc4-4b2f-b5d0-fa82108e4952,Phutirlvam,phutirlvam,unknown,bivarice; ~~Pu­,,Unknown,"Opgenort 2004, p.824",False,True,digital
db57300e-4d8c-4f68-88ef-1744c3de0ed1,imsama,imsama,unknown,IBIB Sisi; +ilc+1&111 Sok,,Unknown,"Opgenort 2004, p.824",False,True,digital
5a6bd9ef-906b-43d4-be51-89cc7916f434,mes,mes,of,some Hindu deities] Bisnu,,Unknown,"Opgenort 2004, p.824",False,True,digital
f81925ad-6276-4a3a-aab7-efd089d3636f,cating,cating,a,position relatively near the,,Unknown,"Opgenort 2004, p.824",False,True,digital
e9554a36-9879-4434-a51a-987bf626a1da,position,position,unknown,relatively far away from,,Unknown,"Opgenort 2004, p.824",False,True,digital
3b4f6755-5dff-4fb1-b8b6-5f025210eb1e,Jean,jean,unknown,Robert Opgenort - 978-90-47-41413-1,,Unknown,"Opgenort 2004, p.824",False,True,digital
1546f133-9441-4420-96cc-d908abc4c2bb,Downloaded,downloaded,from,Brill.com05/01/2023 08:55:16AM,,Unknown,"Opgenort 2004, p.824",False,True,digital
f8d85a72-00c4-4a0b-974d-863dad2e48a0,via,via,unknown,Western University,,Unknown,"Opgenort 2004, p.824",False,True,digital
b06ed91d-8231-478f-9f78-f21457b6a868,dicating,dicating,a,position relatively fa,,Unknown,"Opgenort 2004, p.825",False,True,digital
ffafd635-a864-41d6-b98d-0ca3587fc92b,latively,latively,far,away from the poin,,Unknown,"Opgenort 2004, p.825",False,True,digital
49878179-58d1-43a5-955e-773a25aa8d8f,graphical,graphical,level,hwa·,,Unknown,"Opgenort 2004, p.825",False,True,digital
